x,y,theta
0.33907915434379166,0.8962488330143283,2.2734157319575634
0.33798759779540105,0.9087740837001292,2.286471026535954
0.33037721473084286,0.8972034972557392,2.3066527658537317
0.31783545650858525,0.918068310556175,2.299950703243043
0.30995592458013066,0.9255355152035006,2.3041817998769063
0.3208885056322246,0.9038214521924804,2.2887923054535255
0.3250883763739737,0.9093215776054342,2.294865677852244
0.32774036076009505,0.9195564713925963,2.300033343977473
0.32411125810096275,0.9311671788059066,2.31402927760189
0.31707774844472186,0.9258473080108853,2.3246894573199968
0.29982006621292817,0.919789086616403,2.3383081558302283
0.2992183638470171,0.939052761994194,2.3447410312358867
0.31164342465696626,0.9476712726592581,2.3372506212336663
0.3175305424468062,0.9486077009049082,2.3409973923288585
0.32733587135218034,0.9711302575003246,2.3421482776138967
0.3100925374508291,1.0048144073733793,2.3309508648904456
0.3185241674582736,1.0100029455876998,2.3304820751725486
0.31519055343924834,0.998824276712379,2.341954092329574
0.3080677163303586,0.9908586519171224,2.3468102817419965
0.2929832009935754,0.9870455525032822,2.3542873155904993
0.3038507425287431,0.9797757949199012,2.358383953068794
0.33561939876291086,0.9991356026509436,2.355402643481374
0.3377796898113603,1.0081586131333728,2.3654674255264205
0.32435228210143524,1.0063692884002475,2.379029365032027
0.31442835732862906,0.998003703350015,2.3805631769759694
0.3152012391500768,0.9875582788113003,2.3667304666370876
0.31586015841491494,1.0098211049323278,2.360326630390158
0.3064575705340356,1.0180353350393034,2.366821750730462
0.31181866975497113,1.0150943842668299,2.3795353223292364
0.32243592247321023,1.02071120239944,2.383286345757369
0.33605909371872805,1.0170455107059522,2.3947664607502666
0.33408595609929076,1.002084383191099,2.411388425828771
0.3315342402405177,0.9927967269252828,2.4360500109257393
0.322025677578313,0.9757468392856118,2.4400735738867096
0.31481575782391663,0.9755610494406379,2.4549106776487424
0.30695741116819203,0.9795390543031631,2.460120121584988
0.2811019019964413,0.9820178065624117,2.457400428398025
0.28233407798106924,0.9748714209743977,2.465043612060297
0.27693431791933804,0.9837941901952646,2.4629808374203503
0.291056464291703,0.9906316203726164,2.472091413116523
0.2885236572886522,0.9953709534705502,2.472568917920536
0.294272870384205,0.982267925639167,2.464771225200572
0.2924982617933988,0.9935640365699661,2.4738035108197556
0.27869352606441583,0.981091309928067,2.49549961264264
0.27047731047825235,0.9803269681900832,2.5088175287792773
0.272966099023715,0.9859424855805601,2.507783684063226
0.2823804982869386,0.9900426383067854,2.52776388574193
0.28777518529584645,0.9882193718416383,2.5206285095275383
0.28223763577756167,0.9814320135890675,2.541377834465525
0.29793972453209766,0.9841485876177967,2.55833215906281
0.2810698549678279,0.9904686227364679,2.556279868439214
0.26934551237334486,0.9950367072965198,2.5532672591705725
0.26594156393792373,0.9950813712806335,2.5678494476949414
0.25930282564860196,0.9826869730303286,2.5577859454109224
0.24772119672577972,0.9593853276525279,2.568929977118874
0.23655300427816595,0.9728444011268704,2.5765183015581186
0.24516476830158074,0.9802140220482988,2.5869268368900564
0.23059763984751008,0.9683647447764949,2.578182886183291
0.2356259294246456,0.9887360193183089,2.597647945191219
0.21266975028434593,0.9858710168391964,2.595599079071521
0.21346827700712986,0.9863831320913043,2.6066021962326835
0.2146339202848191,0.9836322810879957,2.5869769552144786
0.20888455330236286,0.9871002229449007,2.5912171922128513
0.21440145692236226,0.9910843596861535,2.5931268217685965
0.20642798190935324,0.9870271500545075,2.600116056661345
0.19555055258602788,0.993076597947302,2.594377701277711
0.19980989976416982,1.003253319908348,2.606945709748393
0.1969430541048209,1.0083915535475092,2.615314840141375
0.18531650775734504,1.0050379497591293,2.615068414697848
0.2018421316908539,1.0095256611440648,2.6173055536219114
0.20179316507456133,1.0124098493438314,2.619086745623223
0.20077854575897958,1.013837754871185,2.616102681999008
0.1823733884187934,1.0185982723847045,2.6223153222391797
0.20095943457340829,0.9972655377336171,2.636547701314415
0.18947538818028486,0.9950182658181228,2.6340512061086505
0.18088605961521972,1.0038111556953755,2.640258860200124
0.18045247105894993,0.9966563132625148,2.6502094291014013
0.17818732817496938,1.0036212953939139,2.6488890779753826
0.1509322314177574,1.0048068850578455,2.654270926414485
0.15160740598897054,0.9988287164845316,2.652497445758198
0.15417288511623434,1.0083530053796352,2.6441188546028958
0.15205409695277766,1.0155552840393014,2.6404398035339276
0.14828675276659184,1.0201072660977897,2.6413502024983964
0.14483420100888378,1.0311726259892555,2.663977625065265
0.14516758752685818,1.0447911176918185,2.6717442589663443
0.16517327398327253,1.0593560948071667,2.668591554271982
0.14653833169444136,1.067229126877049,2.6605200583208064
0.1285219708830783,1.0621198374620593,2.6658471096851866
0.11989617296097964,1.066793549927011,2.661093929522239
0.1165992887338251,1.072569863385094,2.656192027208309
0.12338581287531343,1.0823318658351646,2.667269937477927
0.11768677246190984,1.0997766916196665,2.6909164488131325
0.09729010352718678,1.113348346558845,2.6904434845046277
0.0942921994444228,1.1203846406606486,2.6805175995804946
0.10900407475056144,1.1259636369385606,2.69271483696434
0.1176797293928761,1.1331377228442743,2.690480344050678
0.13381580567552984,1.1300527075989306,2.702285545972157
0.11895258748819441,1.1357638565968717,2.703118094113795
0.12083137287587217,1.1340238966888208,2.6981266418385697
0.11991102402026511,1.1596282316337632,2.702848443361708
0.12666629780609948,1.1614417556842678,2.705597124619487
0.133423220525974,1.1778053749328907,2.713608032395584
0.1282403745513989,1.175422752048185,2.732816508422277
0.13147837935457857,1.1864293818266527,2.755814366437978
0.1192148831638703,1.1750499680617021,2.7597706886627704
0.12000136377148923,1.1771758507275871,2.7626248485946165
0.10510367927184901,1.1856665381133258,2.7700591109793553
0.0856622711454065,1.1846528966864076,2.7688831986300424
0.0838285042774371,1.1900525620710645,2.7705350570010547
0.0770012709401162,1.1710251954214141,2.7768006424359926
0.07841107592690418,1.175073485378249,2.7854592750667635
0.0918294784435679,1.1752945447571908,2.7869524092265934
0.0832517845374308,1.1926743807662972,2.777180153540886
0.09510491512881604,1.2137669251983876,2.7916621629369596
0.0838148179676858,1.218497937686182,2.802721560074931
0.07380933198822598,1.2206080598296536,2.815678426010439
0.06869354096757548,1.2394782224686391,2.8304388313020272
0.07354047257462738,1.2407213561427857,2.8425765080663448
0.054374418664503085,1.2236774049927241,2.849752061869746
0.052189416508863065,1.2329519662892237,2.8469227965157926
0.0491563515992462,1.2392449204827922,2.8472349621080184
0.03962533244843334,1.26196319326261,2.8523255856371454
0.04391814708257254,1.2641011470830545,2.85165113862322
0.046689339642437884,1.2905873189598913,2.8608789168281743
0.04336862508581142,1.3048182845744165,2.8672943798149952
0.03793314764301332,1.3044010588792194,2.880354797085927
0.024933169424392172,1.304915028651581,2.8998588801439062
0.023585093492999108,1.2882825445044612,2.9146009614109314
0.020024906365542522,1.2883718273965516,2.9267254849921494
0.03323066094260973,1.2926050048775972,2.931814951366331
0.029466259679235076,1.288600719139313,2.932136156439131
0.019354194846612577,1.2878063783132219,2.9457016008442634
0.024945668043966866,1.2731419488338689,2.9622038163406077
0.032035228089840724,1.2872032815112824,2.9649199669138837
0.014392959115472694,1.2801845540476589,2.9572213693736416
0.0020413123252324868,1.2838335167849646,2.9658845018071087
0.012328848493648657,1.2742634027788384,2.975033811960807
0.02591432696789072,1.2720725630396368,2.984317790328963
0.019033908141136646,1.2858660841043972,2.9884335492696086
0.041345314439778694,1.2817888429412787,2.9941538730652066
0.04498312264232265,1.2867911862477275,3.0097868371409664
0.027311088758203234,1.2780989942636831,3.02369686985454
0.02671837051571373,1.273028531224026,3.0265188475748066
0.00881818198136746,1.2850620978791503,3.0156928645477303
0.011769871550252848,1.3029153689616209,3.0196996786394084
0.00942803575572308,1.297324002694545,3.0251610336946646
0.02152662331162608,1.3010098608340224,3.012798164876008
0.012220432717736708,1.294129967504971,3.02056872444242
0.014887739465473986,1.2919673677336498,3.0242771429370072
0.015037870177115883,1.2888723472046197,3.0390893795420406
0.0007590848532946816,1.291753550077472,3.0691364683452673
-0.010397859149668683,1.2770612552895841,3.07099250869886
-0.014552779817627155,1.2839207712989513,3.078496568824405
-0.013052803726573949,1.281562827639934,3.0786321356594506
-0.01212666887196225,1.2798926008124285,3.080799559449728
-0.013867453143073864,1.2821231436510776,3.0850813716597907
